<<<<<<< HEAD
date,bottle_samp,beaker,tp,sal,dic,ta_rep1,ta_rep2,calc_avg_ta,treat,diff,delta,precip,temp,dbar
2/20/2024,396,20,T4,33.80348747,3809.910522,4650.911487,4646.404944,4648.658216,xhi,4.506543,5,a,27,1
2/20/2024,397,24,T4,34.04088999,2243.86073,2748.481843,2744.841827,2746.661835,xhi,3.640016,4,a,27,1
2/20/2024,398,26,T4,33.85498645,3875.107862,4656.427342,4667.655595,4662.041469,xhi,11.228253,12,a,27,1
2/20/2024,399,29,T4,33.86319987,4069.348752,5098.780678,5103.800841,5101.29076,xhi,5.020163,6,a,27,1
2/20/2024,400,36,T4,33.79333715,3700.733535,5112.628086,5112.377966,5112.503026,xhi,0.25012,1,a,27,1
2/20/2024,402,42,T4,33.76482259,3642.524216,5051.266476,5054.360285,5052.813381,xhi,3.093809,4,a,27,1
2/20/2024,403,48,T4,33.81301268,4160.644052,5068.740476,5073.300867,5071.020672,xhi,4.560391,5,a,27,1
2/27/2024,492,2,T6,35.17534133,3152.783603,3872.618665,3868.039931,3870.329298,xhi,4.578734,5,a,27,1
2/27/2024,493,9,T6,34.99022856,4180.635005,5043.078808,5050.380364,5046.729586,xhi,7.301556,8,a,27,1
2/27/2024,495,17,T6,34.96051824,4096.036446,5001.789817,5001.231153,5001.510485,xhi,0.558664,1,a,27,1
2/27/2024,496,20,T6,34.90374803,3979.564895,4872.187128,4873.867924,4873.027526,xhi,1.680796,2,a,27,1
2/27/2024,497,24,T6,34.9732412,3952.681924,4937.308579,4935.922031,4936.615305,xhi,1.386548,2,a,27,1
2/27/2024,498,26,T6,34.73625443,3826.874442,3835.909997,3828.711926,3832.310962,xhi,7.198071,8,b,27,1
2/27/2024,499,29,T6,34.75460642,3920.874201,3676.099747,3676.777727,3676.438737,xhi,0.67798,1,c,27,1
2/27/2024,500,36,T6,34.84086802,4259.059355,3742.30068,3743.701549,3743.001115,xhi,1.400869,2,c,27,1
2/27/2024,502,42,T6,34.83728291,3891.197107,4095.291985,4099.161243,4097.226614,xhi,3.869258,4,b,27,1
3/5/2024,592,2,T8,33.88218777,4083.59959,3852.815747,3837.996591,3845.406169,xhi,14.819156,15,c,27,1
3/5/2024,593,9,T8,33.91891344,3889.768257,4414.811931,4416.40712,4415.609526,xhi,1.595189,2,a,27,1
3/5/2024,595,17,T8,33.9835253,4180.304086,3808.364621,3810.315657,3809.340139,xhi,1.951036,2,c,27,1
3/5/2024,596,20,T8,33.92878186,4054.156722,3926.118254,3935.861654,3930.989954,xhi,9.7434,10,c,27,1
3/5/2024,597,24,T8,33.98649211,3737.038879,5140.880421,5145.267886,5143.074154,xhi,4.387465,5,a,27,1
3/5/2024,598,26,T8,33.73071727,3964.004264,3840.525,3845.133,3842.829,xhi,4.608,5,c,27,1
3/5/2024,599,29,T8,33.79499217,3888.021224,5210.024,5219.131,5214.5775,xhi,9.107,10,a,27,1
3/5/2024,600,36,T8,34.01665813,4795.229469,3727.493,3722.314,3724.9035,xhi,5.179,6,c,27,1
3/5/2024,602,42,T8,33.90779587,4217.878849,5002.3,5003.25,5002.775,xhi,0.95,1,a,27,1
3/5/2024,603,48,T8,33.94845601,3818.188121,4639.364,4639.195,4639.2795,xhi,0.169,1,a,27,1
3/11/2024,642,2,T9,33.41552713,3671.852272,4422.686,4430.443,4426.5645,xhi,7.757,8,a,27,1
3/11/2024,645,17,T9,33.38700611,4029.041888,3626.347,3626.411,3626.379,xhi,0.064,1,c,27,1
3/11/2024,646,20,T9,33.26070818,3472.462969,3615.082,3614.752,3614.917,xhi,0.33,1,b,27,1
3/11/2024,647,24,T9,33.32237487,3880.188766,4528.379,4532.192,4530.2855,xhi,3.813,4,a,27,1
3/11/2024,648,26,T9,33.4184937,3983.070382,3562.46,3557.671,3560.0655,xhi,4.789,5,c,27,1
3/11/2024,649,29,T9,33.34986955,3716.379071,3608.545,3610.675,3609.61,xhi,2.13,3,c,27,1
3/11/2024,650,36,T9,33.43127072,3547.671147,3674.211,3679.33,3676.7705,xhi,5.119,6,b,27,1
3/11/2024,652,42,T9,33.33212858,3363.188718,4840.342,4842.441,4841.3915,xhi,2.099,3,a,27,1
3/11/2024,653,48,T9,33.31615711,3622.006356,4123.842,4120.118,4121.98,xhi,3.724,4,a,27,1
3/19/2024,692,9,T10,32.43917045,3905.436198,3908.784,3923.717,3916.2505,xhi,14.933,15,b,27,1
3/19/2024,694,17,T10,32.42866929,3797.710981,3866.102,3861.286,3863.694,xhi,4.816,5,b,27,1
3/19/2024,695,20,T10,32.74105427,3834.991092,4479.861,4486.094,4482.9775,xhi,6.233,7,a,27,1
3/19/2024,696,24,T10,32.55205428,3731.659537,3853.561,3846.624,3850.0925,xhi,6.937,7,b,27,1
3/19/2024,697,26,T10,32.10573094,3891.388719,5283.247,5289.64,5286.4435,xhi,6.393,7,a,27,1
3/19/2024,698,29,T10,32.10047946,3825.623516,4003.766,3999.906,4001.836,xhi,3.86,4,b,27,1
3/19/2024,699,36,T10,32.10179233,4275.136886,4407.374,4409.901,4408.6375,xhi,2.527,3,b,27,1
3/19/2024,701,42,T10,32.18712696,4427.380753,5282.587,5292.552,5287.5695,xhi,9.965,10,a,27,1
=======
date,bottle_samp,beaker,tp,sal,dic,ta_rep1,ta_rep2,calc_avg_ta,treat,diff,delta,precip,temp,dbar
2/7/2024,160,7,T0,35.59860051,1977.861481,2287.012069,2290.978309,2288.995189,amb,3.96624,4,a,27,1
2/7/2024,163,10,T0,35.62515188,1993.844627,2303.729389,2306.992753,2305.361071,amb,3.263364,4,a,27,1
2/7/2024,165,12,T0,35.6798341,1997.101906,2334.304194,2332.680332,2333.492263,amb,1.623862,2,a,27,1
2/7/2024,169,16,T0,35.60418805,1977.632217,2285.717652,2286.096118,2285.906885,amb,0.378466,1,a,27,1
2/7/2024,174,21,T0,35.73496228,1995.771511,2305.843566,2301.186456,2303.515011,amb,4.65711,5,a,27,1
2/7/2024,184,31,T0,35.73234162,2105.350394,2423.576375,2422.270166,2422.923271,amb,1.306209,2,a,27,1
2/7/2024,185,32,T0,35.67231962,2029.888951,2325.076902,2327.488455,2326.282679,amb,2.411553,3,a,27,1
2/7/2024,188,35,T0,35.69424613,2009.944888,2334.02051,2335.026304,2334.523407,amb,1.005794,2,a,27,1
2/7/2024,191,38,T0,35.60087447,2030.128356,2367.538113,2366.493708,2367.015911,amb,1.044405,2,a,27,1
2/7/2024,192,39,T0,35.66969922,2046.970828,2382.901897,2384.628351,2383.765124,amb,1.726454,2,a,27,1
2/13/2024,262,7,T2,34.88216836,2099.371413,2392.665876,2390.394486,2391.530181,amb,2.27139,3,a,27,1
2/13/2024,265,10,T2,34.92146791,2107.009314,2409.456135,2412.150711,2410.803423,amb,2.694576,3,a,27,1
2/13/2024,267,12,T2,34.80572886,2111.206732,2407.459541,2408.613808,2408.036675,amb,1.154267,2,a,27,1
2/13/2024,271,16,T2,34.77164739,2031.085159,2362.257864,2354.393072,2358.325468,amb,7.864792,8,a,27,1
2/13/2024,276,21,T2,34.87754828,2066.702915,2400.108657,2397.150864,2398.629761,amb,2.957793,3,a,27,1
2/13/2024,286,31,T2,34.69989483,2184.031623,2490.903671,2489.995174,2490.449423,amb,0.908497,1,a,27,1
2/13/2024,287,32,T2,34.72838924,2164.198154,2469.085096,2470.017566,2469.551331,amb,0.93247,1,a,27,1
2/13/2024,290,35,T2,34.69685948,2141.418464,2475.809001,2475.409675,2475.609338,amb,0.399326,1,a,27,1
2/13/2024,293,38,T2,34.66939922,2172.38984,2475.545085,2475.923151,2475.734118,amb,0.378066,1,a,27,1
2/13/2024,294,39,T2,34.69299545,2186.771476,2483.042616,2487.804596,2485.423606,amb,4.76198,5,a,27,1
2/20/2024,356,7,T4,33.97303266,2368.628468,2743.708407,2743.341179,2743.524793,amb,0.367228,1,a,27,1
2/20/2024,357,10,T4,34.07533336,2386.109378,2769.425925,2769.006892,2769.216409,amb,0.419033,1,a,27,1
2/20/2024,358,12,T4,34.04385681,2346.108062,2706.737837,2706.587598,2706.662718,amb,0.150239,1,a,27,1
2/20/2024,360,16,T4,34.06056288,2103.261075,2548.633535,2546.973415,2547.803475,amb,1.66012,2,a,27,1
2/20/2024,361,21,T4,34.06518504,2238.84364,2622.236724,2627.128588,2624.682656,amb,4.891864,5,a,27,1
2/20/2024,362,31,T4,34.28264058,2179.828589,2524.180544,2524.713789,2524.447167,amb,0.533245,1,a,27,1
2/20/2024,363,32,T4,34.23401951,2090.991947,2400.924807,2397.424376,2399.174592,amb,3.500431,4,a,27,1
2/20/2024,364,35,T4,34.25106763,2101.957006,2416.886997,2414.672462,2415.77973,amb,2.214535,3,a,27,1
2/20/2024,365,38,T4,34.21697123,2110.330182,2424.506238,2426.535588,2425.520913,amb,2.02935,3,a,27,1
2/20/2024,366,39,T4,34.22056138,2097.94095,2432.323536,2431.755446,2432.039491,amb,0.56809,1,a,27,1
2/27/2024,456,7,T6,35.39419033,2154.435873,2496.112611,2497.556064,2496.834338,amb,1.443453,2,a,27,1
2/27/2024,457,10,T6,35.2621816,2109.024273,2433.399996,2432.993832,2433.196914,amb,0.406164,1,a,27,1
2/27/2024,458,12,T6,35.31853189,2077.653804,2409.457392,2411.204087,2410.33074,amb,1.746695,2,a,27,1
2/27/2024,460,16,T6,35.25397271,2076.141873,2434.018743,2435.219113,2434.618928,amb,1.20037,2,a,27,1
2/27/2024,461,21,T6,35.32997985,2084.697268,2411.865598,2413.294979,2412.580289,amb,1.429381,2,a,27,1
2/27/2024,462,31,T6,35.27135502,2143.023382,2470.338622,2471.966713,2471.152668,amb,1.628091,2,a,27,1
2/27/2024,463,32,T6,35.25528321,2060.741267,2351.449367,2351.155336,2351.302352,amb,0.294031,1,a,27,1
2/27/2024,464,35,T6,35.29687255,2064.474182,2366.708776,2369.401656,2368.055216,amb,2.69288,3,a,27,1
2/27/2024,465,38,T6,35.31984234,2068.4534,2386.825134,2386.265709,2386.545422,amb,0.559425,1,a,27,1
2/27/2024,466,39,T6,35.24121362,2052.647151,2367.318288,2369.351553,2368.334921,amb,2.033265,3,a,27,1
3/5/2024,556,7,T8,34.24319929,2183.485736,2495.642687,2494.800792,2495.22174,amb,0.841895,1,a,27,1
3/5/2024,557,10,T8,34.28954065,2176.584095,2477.104716,2477.188452,2477.146584,amb,0.083736,1,a,27,1
3/5/2024,558,12,T8,34.27860658,2158.367466,2457.33815,2454.98333,2456.16074,amb,2.35482,3,a,27,1
3/5/2024,560,16,T8,34.42230956,2135.897065,2423.261222,2422.41588,2422.838551,amb,0.845342,1,a,27,1
3/5/2024,561,21,T8,34.4989731,2145.650531,2445.383882,2444.736052,2445.059967,amb,0.64783,1,a,27,1
3/5/2024,562,31,T8,34.29181883,2199.090495,2499.601756,2500.450079,2500.025918,amb,0.848323,1,a,27,1
3/5/2024,563,32,T8,34.29147466,2149.162733,2407.123517,2404.958626,2406.041072,amb,2.164891,3,a,27,1
3/5/2024,564,35,T8,34.33149794,2161.483102,2446.029271,2444.963132,2445.496202,amb,1.066139,2,a,27,1
3/5/2024,565,38,T8,34.26845978,2131.388889,2396.824619,2397.294514,2397.059567,amb,0.469895,1,a,27,1
3/5/2024,566,39,T8,34.21993815,2116.626002,2387.395595,2387.029718,2387.212657,amb,0.365877,1,a,27,1
3/11/2024,606,7,T9,33.75039349,2064.614279,2526.112057,2523.816,2524.964029,amb,2.296057,3,a,27,1
3/11/2024,607,10,T9,33.74873852,2050.232974,2523.375,2522.141,2522.758,amb,1.234,2,a,27,1
3/11/2024,608,12,T9,33.70938591,2020.606099,2473.125,2475.449,2474.287,amb,2.324,3,a,27,1
3/11/2024,610,16,T9,33.71759967,1963.231181,2428.115,2430.503,2429.309,amb,2.388,3,a,27,1
3/11/2024,611,21,T9,33.74777001,2023.04218,2444.197,2445.794,2444.9955,amb,1.597,2,a,27,1
3/11/2024,612,31,T9,33.86451153,2174.308183,2521.782,2523.154,2522.468,amb,1.372,2,a,27,1
3/11/2024,613,32,T9,33.78187502,2053.182187,2510.406,2510.15,2510.278,amb,0.256,1,a,27,1
3/11/2024,614,35,T9,33.81694776,2050.11354,2470.107,2470.067,2470.087,amb,0.04,1,a,27,1
3/11/2024,615,38,T9,33.89827092,1970.524201,2469.235,2470.453,2469.844,amb,1.218,2,a,27,1
3/11/2024,616,39,T9,33.76613432,1919.597101,2423.046,2421.949,2422.4975,amb,1.097,2,a,27,1
3/19/2024,656,10,T10,32.96580941,2186.006956,2539.85,2542.466,2541.158,amb,2.616,3,a,27,1
3/19/2024,657,12,T10,32.96940445,2224.957015,2563.51,2564.746,2564.128,amb,1.236,2,a,27,1
3/19/2024,659,16,T10,32.95365704,2218.647631,2573.736,2574.897,2574.3165,amb,1.161,2,a,27,1
3/19/2024,660,21,T10,33.26367467,2178.832339,2492.139,2494.293,2493.216,amb,2.154,3,a,27,1
3/19/2024,661,31,T10,32.79126765,2274.328707,2568.266,2570.459,2569.3625,amb,2.193,3,a,27,1
3/19/2024,662,32,T10,32.50611398,2222.810747,2559.75,2562.076,2560.913,amb,2.326,3,a,27,1
3/19/2024,663,35,T10,32.4920163,2201.343176,2516.447,2517.54,2516.9935,amb,1.093,2,a,27,1
3/19/2024,664,38,T10,32.50348879,2223.095332,2546.586,2547.835,2547.2105,amb,1.249,2,a,27,1
3/19/2024,665,39,T10,32.67280642,2215.252821,2529.605,2530.46,2530.0325,amb,0.855,1,a,27,1
3/19/2024,691,7,T10,32.93168971,2199.75483,2615.517,2605.701,2610.609,amb,9.816,10,a,27,1
2/7/2024,158,5,T0,35.52915602,2849.528113,3474.168157,3477.051189,3475.609673,elev,2.883032,3,a,27,1
2/7/2024,161,8,T0,35.49901892,2903.37963,3535.347535,3534.804885,3535.07621,elev,0.54265,1,a,27,1
2/7/2024,167,14,T0,35.55701855,2828.118746,3423.502849,3422.597497,3423.050173,elev,0.905352,1,a,27,1
2/7/2024,171,18,T0,35.52688184,2865.22972,3463.216055,3460.197796,3461.706926,elev,3.018259,4,a,27,1
2/7/2024,176,23,T0,35.56846455,2856.953287,3484.933856,3485.505532,3485.219694,elev,0.571676,1,a,27,1
2/7/2024,181,28,T0,35.54129511,2992.538488,3628.278447,3631.188108,3629.733278,elev,2.909661,3,a,27,1
2/7/2024,187,34,T0,35.57239535,2984.594519,3683.994375,3683.01634,3683.505358,elev,0.978035,1,a,27,1
2/7/2024,196,43,T0,35.53963838,2985.284333,3685.141802,3680.815417,3682.97861,elev,4.326385,5,a,27,1
2/7/2024,198,45,T0,35.56846455,2942.891069,3617.764369,3624.171754,3620.968062,elev,6.407385,7,a,27,1
2/7/2024,200,47,T0,35.60384149,2970.071859,3659.458481,3653.891602,3656.675042,elev,5.566879,6,a,27,1
2/13/2024,260,5,T2,34.74411959,3004.76356,3609.019168,3604.952384,3606.985776,elev,4.066784,5,a,27,1
2/13/2024,263,8,T2,34.74708631,3039.287089,3655.034602,3660.516844,3657.775723,elev,5.482242,6,a,27,1
2/13/2024,269,14,T2,34.85334817,2631.864335,3126.055474,3125.816141,3125.935808,elev,0.239333,1,a,27,1
2/13/2024,273,18,T2,34.72707837,2940.053374,3581.324582,3572.150036,3576.737309,elev,9.174546,10,a,27,1
2/13/2024,278,23,T2,34.70479346,2956.151799,3589.1078,3586.912914,3588.010357,elev,2.194886,3,a,27,1
2/13/2024,283,28,T2,34.61696208,3090.489089,3753.079254,3748.830662,3750.954958,elev,4.248592,5,a,27,1
2/13/2024,289,34,T2,34.57894423,3161.439289,3858.063542,3858.638559,3858.351051,elev,0.575017,1,a,27,1
2/13/2024,298,43,T2,34.55962418,3096.731542,3775.241546,3775.270059,3775.255803,elev,0.028513,1,a,27,1
2/13/2024,300,45,T2,34.56093517,3102.021496,3786.221753,3787.058614,3786.640184,elev,0.836861,1,a,27,1
2/13/2024,302,47,T2,34.57632228,3134.061048,3809.431654,3809.905956,3809.668805,elev,0.474302,1,a,27,1
2/20/2024,369,5,T4,34.0359876,2414.064358,2855.46133,2859.130161,2857.295746,elev,3.668831,4,a,27,1
2/20/2024,370,8,T4,33.93761958,2914.293679,3524.869041,3532.760933,3528.814987,elev,7.891892,8,a,27,1
2/20/2024,371,14,T4,33.98614845,2759.806589,3326.649378,3328.501802,3327.57559,elev,1.852424,2,a,27,1
2/20/2024,372,18,T4,34.08548158,2181.253375,2543.297782,2538.895053,2541.096418,elev,4.402729,5,a,27,1
2/20/2024,373,23,T4,34.08485776,2200.246391,2568.099035,2570.369697,2569.234366,elev,2.270662,3,a,27,1
2/20/2024,374,28,T4,34.17107125,3069.975498,3762.0314,3769.545057,3765.788229,elev,7.513657,8,a,27,1
2/20/2024,376,34,T4,34.21303699,3147.404888,3820.7123,3820.661106,3820.686703,elev,0.051194,1,a,27,1
2/20/2024,377,43,T4,34.14712115,3082.881926,3764.028244,3764.813705,3764.420975,elev,0.785461,1,a,27,1
2/20/2024,378,45,T4,34.15795676,3054.224198,3739.341248,3740.223561,3739.782405,elev,0.882313,1,a,27,1
2/20/2024,379,47,T4,34.19074281,3126.117658,3851.414051,3853.061341,3852.237696,elev,1.64729,2,a,27,1
2/27/2024,469,5,T6,35.38205059,2984.367062,3615.359871,3613.941334,3614.650603,elev,1.418537,2,a,27,1
2/27/2024,470,8,T6,35.12905076,2799.087332,3587.784794,3588.185513,3587.985154,elev,0.400719,1,a,27,1
2/27/2024,471,14,T6,35.21038004,2977.53052,3631.853714,3632.531953,3632.192834,elev,0.678239,1,a,27,1
2/27/2024,472,18,T6,35.2251416,2959.631642,3612.139709,3609.222501,3610.681105,elev,2.917208,3,a,27,1
2/27/2024,473,23,T6,35.27363003,2929.598206,3600.017049,3597.988394,3599.002722,elev,2.028655,3,a,27,1
2/27/2024,474,28,T6,35.03892088,3068.928149,3705.794526,3703.083085,3704.438806,elev,2.711441,3,a,27,1
2/27/2024,476,34,T6,35.14283995,3144.703174,3822.110177,3818.059265,3820.084721,elev,4.050912,5,a,27,1
2/27/2024,477,43,T6,35.19665584,3089.771091,3784.331738,3787.160424,3785.746081,elev,2.828686,3,a,27,1
2/27/2024,478,45,T6,35.27983647,3074.192152,3761.708292,3766.759017,3764.233655,elev,5.050725,6,a,27,1
2/27/2024,479,47,T6,35.27528648,3108.739983,3791.542072,3793.547707,3792.54489,elev,2.005635,3,a,27,1
3/5/2024,569,5,T8,34.33936482,2952.677052,3745.417817,3745.398792,3745.408305,elev,0.019025,1,a,27,1
3/5/2024,570,8,T8,34.29968587,3069.367701,3660.558715,3661.046503,3660.802609,elev,0.487788,1,a,27,1
3/5/2024,571,14,T8,34.39277663,3050.406947,3641.327752,3644.039475,3642.683614,elev,2.711723,3,a,27,1
3/5/2024,572,18,T8,34.28657412,3116.982024,3747.280157,3746.925033,3747.102595,elev,0.355124,1,a,27,1
3/5/2024,573,23,T8,34.28264058,3089.294664,3708.835956,3712.378498,3710.607227,elev,3.542542,4,a,27,1
3/5/2024,574,28,T8,34.18190679,3114.287028,3703.55215,3703.189239,3703.370695,elev,0.362911,1,a,27,1
3/5/2024,576,34,T8,34.15795676,2911.146012,3803.97097,3806.802852,3805.386911,elev,2.831882,3,a,27,1
3/5/2024,577,43,T8,34.12910456,3098.086861,3704.337178,3705.095709,3704.716444,elev,0.758531,1,a,27,1
3/5/2024,578,45,T8,34.13531799,3179.432043,3829.826994,3828.721487,3829.274241,elev,1.105507,2,a,27,1
3/5/2024,579,47,T8,34.25728041,2961.433357,3753.973117,3753.078957,3753.526037,elev,0.89416,1,a,27,1
3/11/2024,619,5,T9,33.68086991,2828.87959,3723.939,3726.375,3725.157,elev,2.436,3,a,27,1
3/11/2024,620,8,T9,33.59525869,2776.78094,3589.384,3590.083,3589.7335,elev,0.699,1,a,27,1
3/11/2024,621,14,T9,33.66740888,2822.445139,3736.954,3738.84,3737.897,elev,1.886,2,a,27,1
3/11/2024,622,18,T9,33.66415965,2906.476981,3729.103,3729.795,3729.449,elev,0.692,1,a,27,1
3/11/2024,623,23,T9,33.61921478,2853.828711,3620.109,3625.005,3622.557,elev,4.896,5,a,27,1
3/11/2024,624,28,T9,33.67299916,3034.862354,3835.328,3833.212,3834.27,elev,2.116,3,a,27,1
3/11/2024,626,34,T9,33.70448198,2992.359132,3756.678,3758.068,3757.373,elev,1.39,2,a,27,1
3/11/2024,627,43,T9,33.67265606,2981.993544,3748.517,3755.766,3752.1415,elev,7.249,8,a,27,1
3/11/2024,628,45,T9,33.75267373,2954.866515,3797.22,3798.275,3797.7475,elev,1.055,2,a,27,1
3/11/2024,629,47,T9,33.69005242,2887.593712,3729.476,3729.376,3729.426,elev,0.1,1,a,27,1
3/19/2024,668,5,T10,32.84376308,3262.938187,4045.188,4048.978,4047.083,elev,3.79,4,a,27,1
3/19/2024,669,8,T10,32.93168971,3220.128616,4012.835,4015.752,4014.2935,elev,2.917,3,a,27,1
3/19/2024,670,14,T10,32.85129569,3408.169373,4247.621,4250.444,4249.0325,elev,2.823,3,a,27,1
3/19/2024,671,18,T10,32.80142536,3204.916217,3965.057,3969.275,3967.166,elev,4.218,5,a,27,1
3/19/2024,672,23,T10,32.81751555,3196.74654,3982.111,3987.587,3984.849,elev,5.476,6,a,27,1
3/19/2024,673,28,T10,32.36697384,3038.89843,3924.095,3922.082,3923.0885,elev,2.013,3,a,27,1
3/19/2024,675,34,T10,32.4142301,3190.099001,3884.667,3885.899,3885.283,elev,1.232,2,a,27,1
3/19/2024,676,43,T10,32.36828653,3260.407543,3963.102,3962.582,3962.842,elev,0.52,1,a,27,1
3/19/2024,677,45,T10,32.41554276,3146.079336,3824.52,3827.352,3825.936,elev,2.832,3,a,27,1
3/19/2024,678,47,T10,32.4378578,3211.309736,3908.803,3911.766,3910.2845,elev,2.963,3,a,27,1
2/7/2024,154,1,T0,35.2805284,3604.990019,4516.446421,4514.628836,4515.537629,hi,1.817585,2,a,27,1
2/7/2024,157,4,T0,35.27135502,3327.32901,4431.997152,4430.193669,4431.095411,hi,1.803483,2,a,27,1
2/7/2024,159,6,T0,35.44660537,3674.109514,4580.29863,4581.802558,4581.050594,hi,1.503928,2,a,27,1
2/7/2024,168,15,T0,35.11629797,3551.278193,4634.855642,4633.669595,4634.262619,hi,1.186047,2,a,27,1
2/7/2024,172,19,T0,35.28183888,3710.184449,4623.823801,4628.674945,4626.249373,hi,4.851144,5,a,27,1
2/7/2024,178,25,T0,35.37191348,3836.531851,4802.602782,4806.6773,4804.640041,hi,4.074518,5,a,27,1
2/7/2024,183,30,T0,35.41777728,3774.287462,4746.743452,4752.373861,4749.558657,hi,5.630409,6,a,27,1
2/7/2024,190,37,T0,35.26969859,3141.303101,4925.281027,4928.966282,4927.123655,hi,3.685255,4,a,27,1
2/7/2024,194,41,T0,35.34963636,3151.128491,4816.255498,4818.859729,4817.557614,hi,2.604231,3,a,27,1
2/7/2024,199,46,T0,35.33653205,3104.243181,4813.889439,4824.508928,4819.199184,hi,10.619489,11,a,27,1
2/13/2024,256,1,T2,34.54127023,3708.139711,4495.135944,4504.396801,4499.766373,hi,9.260857,10,a,27,1
2/13/2024,259,4,T2,34.53864822,3666.008457,4443.222349,4438.511835,4440.867092,hi,4.710514,5,a,27,1
2/13/2024,261,6,T2,34.69299545,3596.408541,4314.194096,4318.043175,4316.118636,hi,3.849079,4,a,27,1
2/13/2024,270,15,T2,34.41837629,3689.568681,4359.035383,4366.348353,4362.691868,hi,7.31297,8,a,27,1
2/13/2024,274,19,T2,34.50718384,3651.049983,4437.046299,4442.926836,4439.986568,hi,5.880537,6,a,27,1
2/13/2024,280,25,T2,34.41506528,3757.136058,4585.790942,4587.014321,4586.402632,hi,1.223379,2,a,27,1
2/13/2024,285,30,T2,34.39539884,3762.493862,4585.927169,4585.013942,4585.470556,hi,0.913227,1,a,27,1
2/13/2024,292,37,T2,34.46129733,3783.461766,4629.316364,4633.725495,4631.52093,hi,4.409131,5,a,27,1
2/13/2024,296,41,T2,34.43735367,3747.608546,4504.141347,4504.522267,4504.331807,hi,0.38092,1,a,27,1
2/13/2024,301,46,T2,34.393121,3547.108073,4641.801491,4644.546539,4643.174015,hi,2.745048,3,a,27,1
2/20/2024,380,1,T4,33.92188021,3328.060062,4165.980279,4166.595877,4166.288078,hi,0.615598,1,a,27,1
2/20/2024,381,4,T4,34.09107143,2315.803516,2761.071182,2750.908827,2755.990005,hi,10.162355,11,a,27,1
2/20/2024,382,6,T4,34.09072758,2306.903337,2723.624753,2722.146492,2722.885623,hi,1.478261,2,a,27,1
2/20/2024,383,15,T4,34.05434905,2155.508332,2506.773129,2508.60885,2507.69099,hi,1.835721,2,a,27,1
2/20/2024,384,19,T4,33.92284829,3625.676831,4429.922799,4439.872452,4434.897626,hi,9.949653,10,a,27,1
2/20/2024,386,25,T4,34.01403501,3786.088163,4698.275232,4701.906346,4700.090789,hi,3.631114,4,a,27,1
2/20/2024,388,30,T4,34.00319883,3381.752705,4688.272155,4692.256395,4690.264275,hi,3.98424,4,a,27,1
2/20/2024,389,37,T4,33.94908043,3322.104995,4791.940249,4792.57423,4792.25724,hi,0.633981,1,a,27,1
2/20/2024,390,41,T4,34.1143344,3777.658819,4738.461965,4740.40619,4739.434078,hi,1.944225,2,a,27,1
2/20/2024,391,46,T4,34.03205298,3681.878145,4778.322444,4779.603749,4778.963097,hi,1.281305,2,a,27,1
2/27/2024,480,1,T6,35.07700259,3634.196379,4496.59856,4504.000972,4500.299766,hi,7.402412,8,a,27,1
2/27/2024,481,4,T6,35.14083911,3634.365985,4481.258434,4481.272242,4481.265338,hi,0.013808,1,a,27,1
2/27/2024,482,6,T6,35.07176314,3620.106483,4362.482152,4364.426444,4363.454298,hi,1.944292,2,a,27,1
2/27/2024,483,15,T6,35.07734799,3878.878253,4719.042691,4722.962086,4721.002389,hi,3.919395,4,a,27,1
2/27/2024,484,19,T6,35.06521381,2978.312191,4436.184046,4432.356387,4434.270217,hi,3.827659,4,a,27,1
2/27/2024,486,25,T6,35.01897607,3801.242509,4150.385448,4148.844571,4149.61501,hi,1.540877,2,b,27,1
2/27/2024,488,30,T6,35.01313146,3805.080017,4678.041931,4680.055544,4679.048738,hi,2.013613,3,a,27,1
2/27/2024,489,37,T6,35.11140409,3795.338147,4703.801884,4705.983321,4704.892603,hi,2.181437,3,a,27,1
2/27/2024,490,41,T6,35.09568597,3826.175996,4732.575396,4733.877349,4733.226373,hi,1.301953,2,a,27,1
2/27/2024,491,46,T6,35.06259407,3807.665246,4951.914483,4954.587859,4953.251171,hi,2.673376,3,a,27,1
3/5/2024,580,1,T8,33.97172108,3811.867015,4700.891282,4704.45233,4702.671806,hi,3.561048,4,a,27,1
3/5/2024,581,4,T8,34.12517013,3834.641596,4689.759191,4693.484243,4691.621717,hi,3.725052,4,a,27,1
3/5/2024,582,6,T8,34.25500179,3824.542183,4641.134886,4636.702424,4638.918655,hi,4.432462,5,a,27,1
3/5/2024,583,15,T8,33.97924692,3929.856606,4570.165277,4566.175826,4568.170552,hi,3.989451,4,a,27,1
3/5/2024,584,19,T8,34.15105552,3714.862103,4465.491963,4468.019121,4466.755542,hi,2.527158,3,a,27,1
3/5/2024,586,25,T8,34.1317275,3972.417707,3341.089301,3345.52613,3343.307716,hi,4.436829,5,c,27,1
3/5/2024,588,30,T8,34.15236698,3495.079015,3413.617478,3399.915603,3406.766541,hi,13.701875,14,c,27,1
3/5/2024,589,37,T8,33.95826158,3778.422449,3405.758203,3405.248904,3405.503554,hi,0.509299,1,c,27,1
3/5/2024,590,41,T8,34.10908847,4059.901047,3712.617287,3695.542394,3704.079841,hi,17.074893,18,c,27,1
3/5/2024,591,46,T8,33.9976089,4009.910221,3423.257723,3424.807112,3424.032418,hi,1.549389,2,c,27,1
